Accident Date/Time,Operator Name,Pipeline/Facility Name,Pipeline Location,Pipeline Type,Liquid Type,Liquid Subtype,Liquid Name,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Intentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Shutdown Date/Time,Restart Date/Time,Public Evacuations
2010-03-22 13:30:00,BP PIPELINE (NORTH AMERICA) INC.,TEXAS CITY CRUDE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,TEXAS CITY,GALVESTON,TX,29.39972,-94.96417,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.47,0.0,0.47,0.0,NO,NO,NO,,,0.0
2010-03-23 14:00:00,COLONIAL PIPELINE CO,BATON ROUGE STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,JACKSON,EAST FELICIANA,LA,30.71121,-91.28349,CORROSION,INTERNAL,1.35,0.0,1.35,0.0,NO,NO,,,,
2010-03-23 18:30:00,CONOCOPHILLIPS,LOUISIANA GATHERING SYSTEM,ONSHORE,ABOVEGROUND,CRUDE OIL,,,WESTLAKE,CALCASIEU PARISH,LA,30.241,-93.27546,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.24,,0.24,0.0,NO,NO,YES,2010-03-23 18:30:00,2010-03-23 21:26:00,
2010-03-24 08:00:00,ENBRIDGE PIPELINES (OZARK) L.L.C.,CUSHING TERMINAL SOUTH,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CUSHING,LINCOLN,OK,35.93985,-96.75629,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.25,0.0,0.25,0.0,NO,NO,,,,
2010-03-24 13:30:00,PLANTATION PIPE LINE CO,,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,BATON ROUGE,EAST BATON ROUGE,LA,30.54741,-90.16677,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.47,,0.47,0.0,NO,NO,,,,
2010-03-25 13:42:00,"SUNOCO, INC (R&M)",PHILADELPHIA REFINERY - WEST YARD,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,VACUUM GAS OIL (VGO),PHILADELPHIA,PHILADELPHIA,PA,39.91934,-75.20447,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1700.0,0.0,1699.0,1.0,NO,NO,YES,2010-03-25 18:00:00,2010-03-28 16:00:00,0.0
2010-03-25 17:36:00,"WHITECAP PIPE LINE COMPANY, L.L.C.",,OFFSHORE,,CRUDE OIL,,,,,,28.68555,-91.04555,OTHER OUTSIDE FORCE DAMAGE,OTHER OUTSIDE FORCE DAMAGE,5.7,0.0,0.0,5.7,NO,NO,YES,2010-03-26 13:20:00,2010-05-01 14:30:00,0.0
2010-03-26 13:50:00,CONOCOPHILLIPS,"LO-01, LINE O",ONSHORE,ABOVEGROUND,CRUDE OIL,,,BORGER,,TX,35.68463,-101.35898,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.71,0.0,0.6,0.11,NO,NO,YES,2010-03-26 13:50:00,2010-03-26 14:50:00,
2010-03-27 22:30:00,PROGRESS ENERGY,BARTOW ANCLOTE PIPELINE,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",OTHER,NO 6 FUEL OIL,ST PETERSBURG,PINELLAS,FL,27.86028,-82.59958,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,286.0,,191.0,95.0,NO,NO,NO,,,0.0
2010-03-29 10:15:00,CONOCOPHILLIPS,CLIFTON RIDGE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,SULPHUR,CALCASIEU,LA,30.15957,-93.33989,CORROSION,INTERNAL,0.6,,0.6,0.0,NO,NO,YES,2010-03-29 10:15:00,2010-03-29 18:00:00,0.0
2010-03-29 18:45:00,"BUCKEYE PARTNERS, LP",,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,BOURBONNAIS,KANKAKEE,IL,41.1784,-87.8504,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,40.0,,40.0,0.0,NO,NO,YES,2010-03-29 18:48:00,2010-03-31 12:05:00,0.0
2010-03-30 14:00:00,ENTERPRISE PRODUCTS OPERATING LLC,EAST LEG BLUE LINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,PROPANE,SALISBURY,CHARITON,MO,39.46308,-92.87136,NATURAL FORCE DAMAGE,EARTH MOVEMENT,656.0,0.0,0.0,656.0,NO,NO,YES,2010-03-30 14:07:00,2010-04-02 17:20:00,16.0
2010-03-31 09:00:00,COLONIAL PIPELINE CO,HANCOCK STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,CHARLOTTE COURTHOUSE,CHARLOTTE,VA,37.15778,-78.835,NATURAL FORCE DAMAGE,TEMPERATURE,1.2,0.0,1.2,0.0,NO,NO,NO,,,
2010-04-03 14:55:00,KINDER MORGAN PIPELINES (USA) INC,PLATTE PIPE LINE CO.,ONSHORE,ABOVEGROUND,CRUDE OIL,,,GOWER,BUCHANAN,MO,39.64343,-94.61827,CORROSION,INTERNAL,20.0,,20.0,0.0,NO,NO,YES,2010-04-03 14:56:00,2010-04-03 18:55:00,0.0
2010-04-05 07:55:00,"MAGELLAN PIPELINE COMPANY, LP",WEST TULSA TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,TULSA,TULSA,OK,36.13252,-96.02906,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.12,0.0,0.12,0.0,NO,NO,,,,
2010-04-05 09:10:00,"BRIDGER LAKE, LLC",BRIDGER LAKE,ONSHORE,UNDERGROUND,CRUDE OIL,,,ROBERTSON,UINTA,WY,41.184974,-110.410612,INCORRECT OPERATION,PIPELINE/EQUIPMENT OVERPRESSURED,0.0,0.0,0.0,0.0,YES,NO,YES,2010-04-05 09:10:00,,0.0
2010-04-05 23:00:00,SUNOCO PIPELINE L.P.,BAD CREEK STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,PHAROAH,OKFUSKEE,OK,35.42148,-96.14583,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,3.0,,3.0,0.0,NO,NO,YES,2010-04-05 23:00:00,2010-04-06 11:00:00,0.0
2010-04-05 23:45:00,CHEVRON PIPE LINE CO,"CYPRESS 10"" CRUDE PIPELINE",ONSHORE,UNDERGROUND,CRUDE OIL,,,VENICE,PLAQUEMINE,LA,29.2564,-89.1883,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,400.0,,185.0,215.0,NO,NO,YES,2010-04-06 01:57:00,2010-09-11 07:00:00,0.0
2010-04-07 01:46:00,CHEVRON PRODUCTS COMPANY,,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,LOUISVILLE,JEFFERSON,KY,38.1337,-85.5012,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,4.0,0.0,4.0,0.0,YES,NO,YES,2010-04-07 01:46:00,,0.0
2010-04-07 10:45:00,"MAGELLAN PIPELINE COMPANY, LP",,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,WALNUT SPRINGS,BOSQUE,TX,32.06374,-97.81895,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.71,0.0,0.71,0.0,NO,NO,YES,,,
2010-04-08 18:58:00,CONOCOPHILLIPS,"GD-03, GOLD LINE",ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,GREEN RIDGE,PETTIS,MO,38.63064,-93.39656,NATURAL FORCE DAMAGE,TEMPERATURE,0.24,0.0,0.07,0.17,NO,NO,YES,2010-04-08 18:58:00,2010-04-09 10:30:00,
2010-04-09 14:00:00,"PLAINS PIPELINE, L.P.",COLORADO CITY STATION,ONSHORE,TANK,CRUDE OIL,,,HERMLEIGH,SCURRY,TX,32.5375,-100.8377,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.36,0.0,0.36,0.0,NO,NO,,,,
2010-04-10 18:40:00,SUNOCO PIPELINE L.P.,"NOBLE 8""",ONSHORE,UNDERGROUND,CRUDE OIL,,,CASHION,LOGAN COUNTY,OK,35.86572,-97.62111,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.02,,0.0,0.02,NO,NO,YES,2010-04-10 18:40:00,2010-04-24 06:58:00,0.0
2010-04-12 16:36:00,PLANTATION PIPE LINE CO,LOUDON PUMPING STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,LOUDON,LOUDON,TN,35.76698,-84.36458,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,4.76,,4.76,0.0,NO,NO,,,,
2010-04-13 12:01:00,"TE PRODUCTS PIPELINE COMPANY, LLC",P35 PUMP STATION,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,SEYMOUR,JACKSON,IN,39.02601,-85.85146,INCORRECT OPERATION,OTHER INCORRECT OPERATION,0.01,,0.01,0.0,YES,NO,NO,,,0.0
2010-04-13 12:25:00,EXPLORER PIPELINE CO,PORT ARTHUR TANK FARM,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PORT ARTHUR,JEFFERSON,TX,29.90083,-94.00556,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.1,0.0,0.1,0.0,NO,NO,NO,,,
2010-04-14 11:30:00,EXXONMOBIL PIPELINE CO,LONGVIEW  PIPELINE STATION- LINE CODE 2942127,ONSHORE,UNDERGROUND,CRUDE OIL,,,LONGVIEW,"GREGG  COUNTY, TEXAS",TX,32.47413,-94.7185,CORROSION,INTERNAL,0.84,0.0,0.84,0.0,NO,NO,NO,,,0.0
2010-04-15 20:25:00,VALERO TERMINALING AND DISTRIBUTION COMPANY,LUCAS STATION,ONSHORE,TANK,CRUDE OIL,,,BEAUMONT,JEFFERSON,TX,29.99763,-94.07668,CORROSION,INTERNAL,15.0,0.0,15.0,0.0,NO,NO,YES,2010-04-15 20:25:00,2010-04-15 23:50:00,0.0
2010-04-16 08:14:00,"TE PRODUCTS PIPELINE COMPANY, LLC",,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,QULIN,BUTLER,MO,36.5746,-90.1886,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.98,0.0,0.98,0.0,NO,NO,NO,,,
2010-04-16 09:35:00,"KOCH PIPELINE COMPANY, L.P.",REFUGIO PUMP STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,REFUGIO,REFUGIO,TX,28.279502,-97.29544,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.12,0.0,0.0,0.12,NO,NO,,,,
2010-04-17 19:00:00,"ENBRIDGE ENERGY, LIMITED PARTNERSHIP",LINE 2,ONSHORE,UNDERGROUND,CRUDE OIL,,,DEER RIVER,ITASCA,MN,47.31006,-93.73207,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,5.0,0.0,4.0,1.0,NO,NO,YES,2010-04-17 19:00:00,2010-04-18 19:10:00,0.0
2010-04-20 14:56:00,"MAGELLAN PIPELINE COMPANY, LP","#3-6"" MASON CITY TO MANKATO LINE",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,PEMBERTON,BLUE EARTH,MN,44.000221,-93.782668,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,25.0,0.0,25.0,0.0,NO,NO,YES,2010-04-20 14:56:00,2010-04-21 12:52:00,
2010-04-23 16:32:00,ENTERPRISE PRODUCTS OPERATING LLC,WEST LEG RED LINE,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,NATURAL GASOLINE,SOLOMON,OTTAWA,KS,38.98742,-97.4042,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,1669.0,0.0,10.0,1659.0,NO,NO,YES,2010-04-23 16:39:00,2010-04-29 18:00:00,3.0
2010-04-24 19:30:00,MARATHON PIPE LINE LLC,"GARYVILLE TO ZACHARY 20"" - ZACHARY STATION",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,JACKSON,EAST FELICIANA,LA,30.70863,-91.27566,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,13.0,0.0,13.0,0.0,NO,NO,NO,,,0.0
2010-04-25 09:00:00,MARATHON PIPE LINE LLC,"SAMARIA - DETROIT 16"" CRUDE",ONSHORE,ABOVEGROUND,CRUDE OIL,,,SAMARIA,MONROE,MI,41.80708,-83.60071,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,91.0,0.0,79.0,12.0,NO,NO,YES,2010-04-25 09:03:00,2010-04-25 21:06:00,0.0
2010-04-26 09:15:00,"MAGELLAN PIPELINE COMPANY, LP",OLATHE PUMP STATION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",,,OLATHE,JOHNSON,KS,38.88188,-94.74432,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,1.0,0.0,0.25,0.75,NO,NO,NO,,,0.0
2010-04-26 10:18:00,CHEVRON PIPE LINE CO,SALT LAKE PRODUCTS,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,TWIN FALLS,HANSEN,ID,42.51862,-114.27034,CORROSION,EXTERNAL,22.0,0.0,21.0,1.0,NO,NO,YES,2010-04-26 10:20:00,2010-04-27 18:30:00,0.0
2010-04-26 10:35:00,"MAGELLAN AMMONIA PIPELINE, L.P.",AMMONIA LINE WEST LEG,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,,MCPHERSON,MCPHERSON,KS,38.47623,-97.72254,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2.0,0.0,0.0,2.0,NO,NO,YES,2010-04-26 10:35:00,2010-04-26 14:54:00,
2010-04-26 12:00:00,COLONIAL PIPELINE CO,ATLANTA JUNCTION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,AUSTELL,COBB,GA,33.85651,-84.62941,CORROSION,EXTERNAL,3.0,0.0,3.0,0.0,NO,NO,NO,,,
2010-04-27 14:00:00,HOUSTON REFINING LP.,HOUSTON REFINING LP,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,HOUSTON,HARRIS,TX,29.7169,-95.2364,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.25,,0.15,0.1,NO,NO,YES,2010-04-27 16:00:00,2010-05-01 02:00:00,
2010-04-28 12:00:00,"SHELL PIPELINE CO., L.P.",COLEX WEST TANK FARM,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PASADENA,HARRIS,TX,29.7268,-95.141,CORROSION,INTERNAL,0.6,0.0,0.0,0.6,NO,NO,NO,,,0.0
2010-04-28 12:55:00,"MAGELLAN AMMONIA PIPELINE, L.P.",WHITING TO EARLY SEGMENT,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ANHYDROUS AMMONIA,,SCHALLER,IDA,IA,42.45589,-95.32798,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",0.36,0.05,0.0,0.36,NO,NO,NO,,,
2010-04-29 09:55:00,ONEOK NGL PIPELINE LP,EL DORADO 6 INCH,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ISO BUTANE,TOWANDA,BUTLER,KS,37.81654,-97.02048,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,770.0,606.0,0.0,770.0,NO,NO,YES,2010-04-29 09:55:00,2010-05-01 14:26:00,0.0
2010-04-29 17:20:00,"BUCKEYE PARTNERS, LP",LINDEN STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",MIXTURE OF REFINED PRODUCTS (TRANSMIX OR OTHER MIXTURE),,LINDEN,UNION,NJ,40.6054,-74.2383,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.71,0.0,0.71,0.0,NO,NO,NO,,,0.0
2010-04-30 07:00:00,"TE PRODUCTS PIPELINE COMPANY, LLC",NORTH PORT ARTHUR TERMINAL,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,PORT ARTHUR,JEFFERSON,TX,29.91232,-94.01006,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,1.0,,0.95,0.05,NO,NO,NO,,,
2010-05-04 22:10:00,EXXONMOBIL OIL CORP - WEST COAST,SOUTHWESTERN TERMINAL AREA 1,ONSHORE,ABOVEGROUND,CRUDE OIL,,,SAN  PEDRO  CALIFORNIA,LOS ANGELES,CA,33.735001,-118.27167,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2.0,0.0,2.0,0.0,NO,NO,NO,,,0.0
2010-05-07 13:00:00,CALNEV PIPELINE CO,LAS VEGAS TERMINAL,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,LAS VEGAS,CLARK,NV,36.253344,-115.045311,CORROSION,EXTERNAL,5.75,0.0,5.75,0.0,NO,NO,NO,,,0.0
2010-05-10 08:00:00,TESORO - HIGH PLAINS PIPELINE COMPANY,TIOGA HIGH PLAINS PIPELINE,ONSHORE,ABOVEGROUND,CRUDE OIL,,,TIOGA,WILLIAMS COUNTY,ND,48.39475,-102.9138,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,40.0,0.0,40.0,0.0,NO,NO,YES,2010-05-10 08:00:00,2010-05-10 14:00:00,0.0
2010-05-10 18:00:00,"TEPPCO CRUDE PIPELINE, LLC",HOBBS TO MIDLAND,ONSHORE,UNDERGROUND,CRUDE OIL,,,HOBBS,LEA,NM,32.611,-103.0763,CORROSION,EXTERNAL,2.0,,0.48,1.52,NO,NO,NO,,,
2010-05-12 10:10:00,KINDER MORGAN CO2 CO. LP,CENTRAL BASIN PIPELINE,ONSHORE,ABOVEGROUND,CO2 (CARBON DIOXIDE),,,DENVER CITY,GAINES COUNTY,TX,32.47042,-102.46394,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.53,0.0,0.0,0.53,NO,NO,NO,,,0.0
2010-05-16 00:00:00,"PLAINS PIPELINE, L.P.",CRANE WEST,ONSHORE,ABOVEGROUND,CRUDE OIL,,,CRANE,CRANE,TX,31.42962,-102.380665,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,9.0,0.0,9.0,0.0,NO,NO,YES,2010-05-16 07:40:00,2010-05-16 10:00:00,0.0
2010-05-16 02:30:00,"SHELL PIPELINE CO., L.P.",SUGARLAND TANK FARM,ONSHORE,TANK,CRUDE OIL,,,ST. JAMES,ASSUMPTION,LA,30.0119001,-90.8508001,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,125.0,0.0,125.0,0.0,NO,NO,NO,,,
2010-05-16 06:45:00,CONOCOPHILLIPS,GRAHAM STATION,ONSHORE,ABOVEGROUND,CRUDE OIL,,,GRAHAM,YOUNG,TX,33.07358,-98.58654,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,3.0,0.0,2.0,1.0,NO,NO,,,,
2010-05-16 14:50:00,"TEPPCO CRUDE PIPELINE, LLC",TEXAS CITY TANK FARM,ONSHORE,TANK,CRUDE OIL,,,TEXAS CITY,GALVESTON,TX,29.34921,-94.93901,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,13.0,,12.0,1.0,NO,NO,NO,,,
2010-05-17 07:00:00,"TEPPCO CRUDE PIPELINE, LLC",TEXAS CITY TANK FARM,ONSHORE,TANK,CRUDE OIL,,,TEXAS CITY,GALVESTON,TX,29.3475,-94.94167,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,70.0,,69.5,0.5,NO,NO,NO,,,
2010-05-19 10:00:00,SUNOCO PIPELINE L.P.,"MILLENNIUM 12""-TEXOMA STATION",ONSHORE,ABOVEGROUND,CRUDE OIL,,,LONGVIEW,GREGG,TX,32.48191,-94.83511,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,1.0,0.0,0.0,1.0,NO,NO,NO,,,
2010-05-19 14:08:00,COLONIAL PIPELINE CO,LINDEN JUNCTION,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,AVENEL,,NJ,40.57083,-74.25333,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.38,0.0,0.02,0.36,NO,NO,,,,
2010-05-20 10:30:00,CHEVRON PIPE LINE CO,WEST TEXAS LPG,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LPG (LIQUEFIED PETROLEUM GAS) / NGL (NATURAL GAS LIQUID),,GORDON,PALO PINTO,TX,32.56184,-98.350678,CORROSION,EXTERNAL,4.1,115.0,0.0,4.1,NO,NO,YES,2010-05-20 10:40:00,2010-05-23 20:00:00,0.0
2010-05-20 15:50:00,"BUCKEYE PARTNERS, LP",LINDEN TO NY STATE LINE,ONSHORE,TRANSITION AREA,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,LINDEN,UNION,NJ,40.61428,-74.21755,CORROSION,EXTERNAL,1.0,0.0,1.0,0.0,NO,NO,YES,2010-05-20 15:50:00,2010-05-21 15:42:00,0.0
2010-05-20 16:30:00,SEMGROUP LP,HANSTON DISCHARGE,ONSHORE,UNDERGROUND,CRUDE OIL,,,HUDSON,STAFFORD,KS,38.1019,-98.856419,CORROSION,INTERNAL,0.12,0.0,0.0,0.12,NO,NO,,,,0.0
2010-05-20 17:30:00,MARATHON PIPE LINE LLC,"CANTON - EAST SPARTA #1-6""",ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,EAST SPARTA,STARK,OH,40.70942,-81.36428,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",10.0,0.0,10.0,0.0,NO,NO,NO,,,0.0
2010-05-21 13:45:00,TC OIL PIPELINE OPERATIONS INC,CARPENTER PUMP STATION ,ONSHORE,UNDERGROUND,CRUDE OIL,,,CARPENTER ,BEADLE ,SD,44.62351,-97.92161,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.11,0.0,0.0,0.11,NO,NO,YES,2010-05-21 14:00:00,2010-05-27 09:00:00,
2010-05-23 06:30:00,"PLAINS PIPELINE, L.P.",COLORADO CITY BASIN STATION,ONSHORE,UNDERGROUND,CRUDE OIL,,,COLORADO CITY,SCURRY,TX,32.53091,-100.83715,CORROSION,INTERNAL,4.0,0.0,4.0,0.0,NO,NO,YES,2010-05-23 07:45:00,2010-05-23 09:30:00,0.0
2010-05-24 09:15:00,"MAGELLAN TERMINALS HOLDINGS, LP",GALENA PARK,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID","DIESEL, FUEL OIL, KEROSENE, JET FUEL",,PASADENA,HARRIS,TX,29.71831,-95.18038,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,4.5,0.0,4.5,0.0,NO,NO,NO,,,0.0
2010-05-25 11:00:00,ALYESKA PIPELINE SERVICE CO,PUMP STATION 09,ONSHORE,TANK,CRUDE OIL,,,DELTA JUNCTION,,AK,63.93074,-145.76661,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,2580.0,,1461.0,1119.0,NO,NO,YES,2010-05-25 11:00:00,2010-05-28 16:40:00,0.0
2010-05-26 19:30:00,"ROCKY MOUNTAIN PIPELINE SYSTEM, LLC",COMMERCE CITY PUMP STATION,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GASOLINE (NON-ETHANOL),,COMMERCE CITY,ADAMS,CO,39.800348,-104.949162,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,4.7,0.0,0.6,4.1,NO,NO,YES,2010-05-26 19:30:00,2010-05-26 20:00:00,0.0
2010-05-27 03:50:00,"PETROLOGISTICS OLEFINS, LLC",CHOCTAW TERMINAL,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",OTHER HVL,ETHYLENE,PLAQUEMINE,IBERVILLE,LA,30.19071,-91.18293,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.31,0.0,0.0,1.31,NO,NO,YES,2010-05-27 03:50:00,2010-05-27 12:20:00,0.0
